model,dataset,stem,label,score
wavmark,spoofed,E_0004680698,1,1.0
wavmark,spoofed,E_0004704800,0,0.0
wavmark,spoofed,E_0004704800,1,1.0
wavmark,spoofed,E_0004706635,0,0.0
wavmark,spoofed,E_0004706635,1,1.0
wavmark,spoofed,E_0004790175,0,0.0
wavmark,spoofed,E_0004790175,1,1.0
wavmark,spoofed,E_0004829349,0,0.0
wavmark,spoofed,E_0004829349,1,1.0
wavmark,spoofed,E_0004859830,0,0.0
wavmark,spoofed,E_0004859830,1,1.0
wavmark,spoofed,E_0004894264,0,0.0
wavmark,spoofed,E_0004894264,1,1.0
wavmark,spoofed,E_0004970342,0,0.0
wavmark,spoofed,E_0004970342,1,1.0
wavmark,spoofed,E_0005012694,0,0.0
wavmark,spoofed,E_0005012694,1,1.0
wavmark,spoofed,E_0005092163,0,0.0
wavmark,spoofed,E_0005092163,1,1.0
wavmark,spoofed,E_0005093203,0,0.0
wavmark,spoofed,E_0005093203,1,1.0
wavmark,spoofed,E_0005094127,0,0.0
wavmark,spoofed,E_0005094127,1,1.0
wavmark,spoofed,E_0005113478,0,0.0
wavmark,spoofed,E_0005113478,1,1.0
wavmark,spoofed,E_0005222211,0,0.0
wavmark,spoofed,E_0005222211,1,1.0
wavmark,spoofed,E_0005267978,0,0.0
wavmark,spoofed,E_0005267978,1,1.0
wavmark,spoofed,E_0005309742,0,0.0
wavmark,spoofed,E_0005309742,1,1.0
wavmark,spoofed,E_0005364619,0,0.0
wavmark,spoofed,E_0005364619,1,1.0
wavmark,spoofed,E_0005387705,0,0.0
wavmark,spoofed,E_0005387705,1,1.0
wavmark,spoofed,E_0005444244,0,0.0
wavmark,spoofed,E_0005444244,1,1.0
wavmark,spoofed,E_0005448472,0,0.0
wavmark,spoofed,E_0005448472,1,1.0
wavmark,spoofed,E_0005465601,0,0.0
wavmark,spoofed,E_0005465601,1,1.0
wavmark,spoofed,E_0005582328,0,0.0
wavmark,spoofed,E_0005582328,1,1.0
wavmark,spoofed,E_0005610176,0,0.0
wavmark,spoofed,E_0005610176,1,1.0
wavmark,spoofed,E_0005626349,0,0.0
wavmark,spoofed,E_0005626349,1,1.0
wavmark,spoofed,E_0005651791,0,0.0
wavmark,spoofed,E_0005651791,1,1.0
wavmark,spoofed,E_0005660821,0,0.0
wavmark,spoofed,E_0005660821,1,1.0
wavmark,spoofed,E_0005671523,0,0.0
wavmark,spoofed,E_0005671523,1,1.0
wavmark,spoofed,E_0005698181,0,0.0
wavmark,spoofed,E_0005698181,1,1.0
wavmark,spoofed,E_0005763141,0,0.0
wavmark,spoofed,E_0005763141,1,1.0
wavmark,spoofed,E_0005779091,0,0.0
wavmark,spoofed,E_0005779091,1,1.0
wavmark,spoofed,E_0005785691,0,0.0
wavmark,spoofed,E_0005785691,1,1.0
wavmark,spoofed,E_0005818493,0,0.0
wavmark,spoofed,E_0005818493,1,1.0
wavmark,spoofed,E_0005831644,0,0.0
wavmark,spoofed,E_0005831644,1,1.0
wavmark,spoofed,E_0005847401,0,0.0
wavmark,spoofed,E_0005847401,1,1.0
wavmark,spoofed,E_0005852589,0,0.0
wavmark,spoofed,E_0005852589,1,1.0
wavmark,spoofed,E_0005960350,0,0.0
wavmark,spoofed,E_0005960350,1,1.0
wavmark,spoofed,E_0006022144,0,0.0
wavmark,spoofed,E_0006022144,1,1.0
wavmark,spoofed,E_0006082825,0,0.0
wavmark,spoofed,E_0006082825,1,1.0
wavmark,spoofed,E_0006106883,0,0.0
wavmark,spoofed,E_0006106883,1,1.0
wavmark,spoofed,E_0006118542,0,0.0
wavmark,spoofed,E_0006118542,1,1.0
wavmark,spoofed,E_0006135494,0,0.0
wavmark,spoofed,E_0006135494,1,1.0
wavmark,spoofed,E_0006142304,0,0.0
wavmark,spoofed,E_0006142304,1,1.0
wavmark,spoofed,E_0006168140,0,0.0
wavmark,spoofed,E_0006168140,1,1.0
wavmark,spoofed,E_0006172546,0,0.0
wavmark,spoofed,E_0006172546,1,1.0
wavmark,spoofed,E_0006203818,0,0.0
wavmark,spoofed,E_0006203818,1,1.0
wavmark,spoofed,E_0006211666,0,0.0
wavmark,spoofed,E_0006211666,1,1.0
wavmark,spoofed,E_0006255348,0,0.0
wavmark,spoofed,E_0006255348,1,1.0
wavmark,spoofed,E_0006285134,0,0.0
wavmark,spoofed,E_0006285134,1,1.0
wavmark,spoofed,E_0006374044,0,0.0
wavmark,spoofed,E_0006374044,1,1.0
wavmark,spoofed,E_0006407657,0,0.0
wavmark,spoofed,E_0006407657,1,1.0
wavmark,spoofed,E_0006601716,0,0.0
wavmark,spoofed,E_0006601716,1,1.0
wavmark,spoofed,E_0006612027,0,0.0
wavmark,spoofed,E_0006612027,1,1.0
wavmark,spoofed,E_0006734182,0,0.0
wavmark,spoofed,E_0006734182,1,1.0
wavmark,spoofed,E_0006748188,0,0.0
wavmark,spoofed,E_0006748188,1,1.0
wavmark,spoofed,E_0006760490,0,0.0
wavmark,spoofed,E_0006760490,1,1.0
wavmark,spoofed,E_0006928058,0,0.0
wavmark,spoofed,E_0006928058,1,1.0
wavmark,spoofed,E_0007031856,0,0.0
wavmark,spoofed,E_0007031856,1,1.0
wavmark,spoofed,E_0007044173,0,0.0
wavmark,spoofed,E_0007044173,1,1.0
wavmark,spoofed,E_0007178506,0,0.0
wavmark,spoofed,E_0007178506,1,1.0
wavmark,spoofed,E_0007232647,0,0.0
wavmark,spoofed,E_0007232647,1,1.0
wavmark,spoofed,E_0007276592,0,0.0
wavmark,spoofed,E_0007276592,1,1.0
wavmark,spoofed,E_0007321083,0,0.0
wavmark,spoofed,E_0007321083,1,1.0
wavmark,spoofed,E_0007347932,0,0.0
wavmark,spoofed,E_0007347932,1,1.0
wavmark,spoofed,E_0007397972,0,0.0
wavmark,spoofed,E_0007397972,1,1.0
wavmark,spoofed,E_0007454880,0,0.0
wavmark,spoofed,E_0007454880,1,1.0
wavmark,spoofed,E_0007461642,0,0.0
wavmark,spoofed,E_0007461642,1,1.0
wavmark,spoofed,E_0007544041,0,0.0
wavmark,spoofed,E_0007544041,1,1.0
wavmark,spoofed,E_0007577714,0,0.0
wavmark,spoofed,E_0007577714,1,1.0
wavmark,spoofed,E_0007578609,0,0.0
wavmark,spoofed,E_0007578609,1,1.0
wavmark,spoofed,E_0007652850,0,0.0
wavmark,spoofed,E_0007652850,1,1.0
wavmark,spoofed,E_0007893774,0,0.0
wavmark,spoofed,E_0007893774,1,1.0
wavmark,spoofed,E_0007916945,0,0.0
wavmark,spoofed,E_0007916945,1,1.0
wavmark,spoofed,E_0007922223,0,0.0
wavmark,spoofed,E_0007922223,1,1.0
wavmark,spoofed,E_0007967856,0,0.0
wavmark,spoofed,E_0007967856,1,1.0
wavmark,spoofed,E_0007981693,0,0.0
wavmark,spoofed,E_0007981693,1,1.0
wavmark,spoofed,E_0007988192,0,0.0
wavmark,spoofed,E_0007988192,1,1.0
wavmark,spoofed,E_0008039053,0,0.0
wavmark,spoofed,E_0008039053,1,1.0
wavmark,spoofed,E_0008133274,0,0.0
wavmark,spoofed,E_0008133274,1,1.0
wavmark,spoofed,E_0008142959,0,0.0
wavmark,spoofed,E_0008142959,1,1.0
wavmark,spoofed,E_0008234408,0,0.0
wavmark,spoofed,E_0008234408,1,1.0
wavmark,spoofed,E_0008246230,0,0.0
wavmark,spoofed,E_0008246230,1,1.0
wavmark,spoofed,E_0008254680,0,0.0
wavmark,spoofed,E_0008254680,1,1.0
wavmark,spoofed,E_0008292813,0,0.0
wavmark,spoofed,E_0008292813,1,1.0
wavmark,spoofed,E_0008308722,0,0.0
wavmark,spoofed,E_0008308722,1,1.0
wavmark,spoofed,E_0008325027,0,0.0
wavmark,spoofed,E_0008325027,1,1.0
wavmark,spoofed,E_0008493026,0,0.0
wavmark,spoofed,E_0008493026,1,1.0
wavmark,spoofed,E_0008582937,0,0.0
wavmark,spoofed,E_0008582937,1,1.0
wavmark,spoofed,E_0008681146,0,0.0
wavmark,spoofed,E_0008681146,1,1.0
wavmark,spoofed,E_0008705369,0,0.0
wavmark,spoofed,E_0008705369,1,1.0
wavmark,spoofed,E_0008742439,0,0.0
wavmark,spoofed,E_0008742439,1,1.0
wavmark,spoofed,E_0008778383,0,0.0
wavmark,spoofed,E_0008778383,1,1.0
wavmark,spoofed,E_0008778609,0,0.0
wavmark,spoofed,E_0008778609,1,1.0
wavmark,spoofed,E_0008818363,0,0.0
wavmark,spoofed,E_0008818363,1,1.0
wavmark,spoofed,E_0008832850,0,0.0
wavmark,spoofed,E_0008832850,1,1.0
wavmark,spoofed,E_0008840837,0,0.0
wavmark,spoofed,E_0008840837,1,1.0
wavmark,spoofed,E_0008913475,0,0.0
wavmark,spoofed,E_0008913475,1,1.0
wavmark,spoofed,E_0008951092,0,0.0
wavmark,spoofed,E_0008951092,1,1.0
wavmark,spoofed,E_0008956818,0,0.0
wavmark,spoofed,E_0008956818,1,1.0
wavmark,spoofed,E_0008982215,0,0.0
wavmark,spoofed,E_0008982215,1,1.0
wavmark,spoofed,E_0009028357,0,0.0
wavmark,spoofed,E_0009028357,1,1.0
wavmark,spoofed,E_0009041645,0,0.0
wavmark,spoofed,E_0009041645,1,1.0
wavmark,spoofed,E_0009056179,0,0.0
wavmark,spoofed,E_0009056179,1,1.0
wavmark,spoofed,E_0009057283,0,0.0
wavmark,spoofed,E_0009057283,1,1.0
wavmark,spoofed,E_0009191130,0,0.0
wavmark,spoofed,E_0009191130,1,1.0
wavmark,spoofed,E_0009210096,0,0.0
wavmark,spoofed,E_0009210096,1,1.0
wavmark,spoofed,E_0009252414,0,0.0
wavmark,spoofed,E_0009252414,1,1.0
wavmark,spoofed,E_0009276318,0,0.0
wavmark,spoofed,E_0009276318,1,1.0
wavmark,spoofed,E_0009294814,0,0.0
wavmark,spoofed,E_0009294814,1,1.0
wavmark,spoofed,E_0009296868,0,0.0
wavmark,spoofed,E_0009296868,1,1.0
wavmark,spoofed,E_0009334964,0,0.0
wavmark,spoofed,E_0009334964,1,1.0
wavmark,spoofed,E_0009354034,0,0.0
wavmark,spoofed,E_0009354034,1,1.0
wavmark,spoofed,E_0009355584,0,0.0
wavmark,spoofed,E_0009355584,1,1.0
wavmark,spoofed,E_0009384898,0,0.0
wavmark,spoofed,E_0009384898,1,1.0
wavmark,spoofed,E_0009386254,0,0.0
wavmark,spoofed,E_0009386254,1,1.0
wavmark,spoofed,E_0009509266,0,0.0
wavmark,spoofed,E_0009509266,1,1.0
wavmark,spoofed,E_0009612135,0,0.0
wavmark,spoofed,E_0009612135,1,1.0
wavmark,spoofed,E_0009729190,0,0.0
wavmark,spoofed,E_0009729190,1,1.0
wavmark,spoofed,E_0009731399,0,0.0
wavmark,spoofed,E_0009731399,1,1.0
wavmark,spoofed,E_0009770078,0,0.0
wavmark,spoofed,E_0009770078,1,1.0
wavmark,spoofed,E_0009772537,0,0.0
wavmark,spoofed,E_0009772537,1,1.0
wavmark,spoofed,E_0009795866,0,0.0
wavmark,spoofed,E_0009795866,1,1.0
wavmark,spoofed,E_0009844367,0,0.0
wavmark,spoofed,E_0009844367,1,1.0
wavmark,spoofed,E_0009860508,0,0.0
wavmark,spoofed,E_0009860508,1,1.0
wavmark,spoofed,E_0009864863,0,0.0
wavmark,spoofed,E_0009864863,1,1.0
wavmark,spoofed,E_0009906267,0,0.0
wavmark,spoofed,E_0009906267,1,1.0
wavmark,spoofed,E_0009924368,0,0.0
wavmark,spoofed,E_0009924368,1,1.0
wavmark,spoofed,E_0009938323,0,0.0
wavmark,spoofed,E_0009938323,1,1.0
