model,dataset,stem,label,filter_type,band,score
wavmark,bonafide,E_0000627064,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000627064,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000627064,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000627064,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000627064,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000627064,1,none,unfiltered,1.0
wavmark,bonafide,E_0000627064,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000627064,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000627064,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000627064,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000627064,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000627064,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000627064,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000627064,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000627064,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000627064,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000627064,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000627064,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000657716,0,none,unfiltered,0.0
wavmark,bonafide,E_0000657716,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000657716,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000657716,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000657716,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000657716,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000657716,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000657716,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000657716,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000657716,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000657716,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000657716,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000657716,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000657716,1,none,unfiltered,1.0
wavmark,bonafide,E_0000657716,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000657716,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000657716,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000657716,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000657716,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000657716,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000657716,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000657716,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000657716,1,bandstop,2k-4kHz,0.9375
wavmark,bonafide,E_0000657716,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000657716,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000657716,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000168096,0,none,unfiltered,0.0
wavmark,spoofed,E_0000168096,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000168096,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000168096,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000168096,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000168096,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000168096,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000168096,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000168096,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000168096,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000168096,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000168096,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000168096,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000168096,1,none,unfiltered,1.0
wavmark,spoofed,E_0000168096,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000168096,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000168096,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000168096,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000168096,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000168096,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000168096,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000168096,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000168096,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000168096,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000168096,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000168096,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000181548,0,none,unfiltered,0.0
wavmark,spoofed,E_0000181548,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000181548,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000181548,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000181548,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000181548,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000181548,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000181548,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000181548,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000181548,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000181548,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000181548,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000181548,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000181548,1,none,unfiltered,1.0
wavmark,spoofed,E_0000181548,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000181548,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000181548,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000181548,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000181548,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000181548,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000181548,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000181548,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000181548,1,bandstop,2k-4kHz,0.9375
wavmark,spoofed,E_0000181548,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000181548,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000181548,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000292439,0,none,unfiltered,0.0
wavmark,spoofed,E_0000292439,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000292439,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000292439,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000292439,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000292439,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000292439,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000292439,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000292439,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000292439,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000292439,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000292439,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000292439,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000292439,1,none,unfiltered,1.0
wavmark,spoofed,E_0000292439,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000292439,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000292439,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000292439,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000292439,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000292439,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000292439,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000292439,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000292439,1,bandstop,2k-4kHz,0.9375
wavmark,spoofed,E_0000292439,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000292439,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000292439,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000418142,0,none,unfiltered,0.0
wavmark,spoofed,E_0000418142,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000418142,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000418142,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000418142,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000418142,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000418142,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000418142,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000418142,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000418142,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000418142,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000418142,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000418142,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000418142,1,none,unfiltered,1.0
wavmark,spoofed,E_0000418142,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000418142,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000418142,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000418142,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000418142,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000418142,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000418142,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000418142,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000418142,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000418142,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000418142,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000418142,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000427470,0,none,unfiltered,0.0
wavmark,spoofed,E_0000427470,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000427470,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000427470,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000427470,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000427470,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000427470,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000427470,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000427470,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000427470,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000427470,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000427470,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000427470,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000427470,1,none,unfiltered,1.0
wavmark,spoofed,E_0000427470,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000427470,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000427470,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000427470,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000427470,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000427470,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000427470,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000427470,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000427470,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000427470,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000427470,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000427470,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000489018,0,none,unfiltered,0.0
wavmark,spoofed,E_0000489018,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000489018,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000489018,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000489018,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000489018,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000489018,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000489018,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000489018,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000489018,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000489018,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000489018,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000489018,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000489018,1,none,unfiltered,1.0
wavmark,spoofed,E_0000489018,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000489018,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000489018,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000489018,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000489018,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000489018,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000489018,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000489018,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000489018,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000489018,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000489018,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000489018,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000571047,0,none,unfiltered,0.0
wavmark,spoofed,E_0000571047,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000571047,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000571047,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000571047,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000571047,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000571047,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000571047,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000571047,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000571047,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000571047,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000571047,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000571047,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000571047,1,none,unfiltered,1.0
wavmark,spoofed,E_0000571047,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000571047,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000571047,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000571047,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000571047,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000571047,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000571047,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000571047,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000571047,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000571047,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000571047,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000571047,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000579112,0,none,unfiltered,0.0
wavmark,spoofed,E_0000579112,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000579112,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000579112,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000579112,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000579112,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000579112,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000579112,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000579112,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000579112,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000579112,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000579112,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000579112,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000579112,1,none,unfiltered,1.0
wavmark,spoofed,E_0000579112,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000579112,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000579112,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000579112,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000579112,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000579112,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000579112,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000579112,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000579112,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000579112,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000579112,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000579112,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000688876,0,none,unfiltered,0.0
wavmark,spoofed,E_0000688876,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000688876,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000688876,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000688876,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000688876,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000688876,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000688876,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000688876,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000688876,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000688876,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000688876,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000688876,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000688876,1,none,unfiltered,1.0
wavmark,spoofed,E_0000688876,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000688876,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000688876,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000688876,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000688876,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000688876,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000688876,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000688876,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000688876,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000688876,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000688876,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000688876,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000693450,0,none,unfiltered,0.0
wavmark,spoofed,E_0000693450,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000693450,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000693450,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000693450,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000693450,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000693450,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000693450,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000693450,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000693450,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000693450,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000693450,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000693450,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000693450,1,none,unfiltered,1.0
wavmark,spoofed,E_0000693450,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000693450,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000693450,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000693450,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000693450,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000693450,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000693450,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000693450,1,bandpass,1k-2kHz,1.0
wavmark,spoofed,E_0000693450,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000693450,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000693450,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000693450,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000740495,0,none,unfiltered,0.0
wavmark,spoofed,E_0000740495,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000740495,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000740495,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000740495,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000740495,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000740495,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000740495,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000740495,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000740495,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000740495,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000740495,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000740495,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000740495,1,none,unfiltered,1.0
wavmark,spoofed,E_0000740495,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000740495,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000740495,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000740495,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000740495,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000740495,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000740495,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000740495,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000740495,1,bandstop,2k-4kHz,1.0
wavmark,spoofed,E_0000740495,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000740495,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000740495,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000853746,0,none,unfiltered,0.0
wavmark,spoofed,E_0000853746,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000853746,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000853746,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000853746,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000853746,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000853746,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000853746,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000853746,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000853746,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000853746,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000853746,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000853746,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000853746,1,none,unfiltered,1.0
wavmark,spoofed,E_0000853746,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000853746,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000853746,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000853746,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000853746,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000853746,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000853746,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000853746,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000853746,1,bandstop,2k-4kHz,0.9375
wavmark,spoofed,E_0000853746,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000853746,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000853746,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0000933854,0,none,unfiltered,0.0
wavmark,spoofed,E_0000933854,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0000933854,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000933854,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0000933854,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000933854,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0000933854,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000933854,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0000933854,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000933854,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0000933854,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0000933854,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0000933854,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0000933854,1,none,unfiltered,1.0
wavmark,spoofed,E_0000933854,1,bandstop,0-250Hz,1.0
wavmark,spoofed,E_0000933854,1,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0000933854,1,bandstop,250-500Hz,1.0
wavmark,spoofed,E_0000933854,1,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0000933854,1,bandstop,500-1kHz,1.0
wavmark,spoofed,E_0000933854,1,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0000933854,1,bandstop,1k-2kHz,1.0
wavmark,spoofed,E_0000933854,1,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0000933854,1,bandstop,2k-4kHz,0.9375
wavmark,spoofed,E_0000933854,1,bandpass,2k-4kHz,1.0
wavmark,spoofed,E_0000933854,1,bandstop,4k-8kHz,1.0
wavmark,spoofed,E_0000933854,1,bandpass,4k-8kHz,1.0
wavmark,spoofed,E_0001278849,0,none,unfiltered,0.0
wavmark,spoofed,E_0001278849,0,bandstop,0-250Hz,0.0
wavmark,spoofed,E_0001278849,0,bandpass,0-250Hz,0.0
wavmark,spoofed,E_0001278849,0,bandstop,250-500Hz,0.0
wavmark,spoofed,E_0001278849,0,bandpass,250-500Hz,0.0
wavmark,spoofed,E_0001278849,0,bandstop,500-1kHz,0.0
wavmark,spoofed,E_0001278849,0,bandpass,500-1kHz,0.0
wavmark,spoofed,E_0001278849,0,bandstop,1k-2kHz,0.0
wavmark,spoofed,E_0001278849,0,bandpass,1k-2kHz,0.0
wavmark,spoofed,E_0001278849,0,bandstop,2k-4kHz,0.0
wavmark,spoofed,E_0001278849,0,bandpass,2k-4kHz,0.0
wavmark,spoofed,E_0001278849,0,bandstop,4k-8kHz,0.0
wavmark,spoofed,E_0001278849,0,bandpass,4k-8kHz,0.0
wavmark,spoofed,E_0001278849,1,none,unfiltered,1.0
wavmark,spoofed,E_0001278849,1,bandstop,0-250Hz,1.0
